site,date,variable,value
paris_land,2024-09-24,temperature,14.9
paris_land,2024-09-24,precipitation,1.4
paris_land,2024-09-24,et0,1.24
paris_land,2024-09-25,temperature,14.4
paris_land,2024-09-25,precipitation,16.0
paris_land,2024-09-25,et0,0.83
paris_land,2024-09-26,temperature,15.9
paris_land,2024-09-26,precipitation,11.5
paris_land,2024-09-26,et0,1.3
paris_land,2024-09-27,temperature,12.9
paris_land,2024-09-27,precipitation,1.5
paris_land,2024-09-27,et0,2.06
paris_land,2024-09-28,temperature,10.5
paris_land,2024-09-28,precipitation,0.7
paris_land,2024-09-28,et0,1.76
paris_land,2024-09-29,temperature,9.5
paris_land,2024-09-29,precipitation,0.0
paris_land,2024-09-29,et0,1.54
paris_land,2024-09-30,temperature,14.6
paris_land,2024-09-30,precipitation,0.4
paris_land,2024-09-30,et0,1.62
paris_land,2024-10-01,temperature,13.9
paris_land,2024-10-01,precipitation,0.1
paris_land,2024-10-01,et0,2.03
paris_land,2024-10-02,temperature,13.2
paris_land,2024-10-02,precipitation,1.6
paris_land,2024-10-02,et0,1.38
paris_land,2024-10-03,temperature,11.4
paris_land,2024-10-03,precipitation,0.1
paris_land,2024-10-03,et0,1.58
paris_land,2024-10-04,temperature,9.8
paris_land,2024-10-04,precipitation,0.0
paris_land,2024-10-04,et0,1.7
paris_land,2024-10-05,temperature,10.4
paris_land,2024-10-05,precipitation,0.0
paris_land,2024-10-05,et0,2.13
paris_land,2024-10-06,temperature,12.8
paris_land,2024-10-06,precipitation,4.2
paris_land,2024-10-06,et0,0.78
paris_land,2024-10-07,temperature,15.7
paris_land,2024-10-07,precipitation,11.8
paris_land,2024-10-07,et0,0.97
paris_land,2024-10-08,temperature,15.6
paris_land,2024-10-08,precipitation,0.5
paris_land,2024-10-08,et0,2.1
paris_land,2024-10-09,temperature,14.4
paris_land,2024-10-09,precipitation,55.7
paris_land,2024-10-09,et0,0.52
paris_land,2024-10-10,temperature,12.9
paris_land,2024-10-10,precipitation,1.3
paris_land,2024-10-10,et0,1.26
paris_land,2024-10-11,temperature,9.5
paris_land,2024-10-11,precipitation,0.0
paris_land,2024-10-11,et0,1.6
paris_land,2024-10-12,temperature,11.6
paris_land,2024-10-12,precipitation,1.8
paris_land,2024-10-12,et0,1.03
paris_land,2024-10-13,temperature,11.9
paris_land,2024-10-13,precipitation,0.0
paris_land,2024-10-13,et0,1.52
paris_land,2024-10-14,temperature,14.4
paris_land,2024-10-14,precipitation,0.1
paris_land,2024-10-14,et0,1.53
paris_land,2024-10-15,temperature,15.2
paris_land,2024-10-15,precipitation,0.2
paris_land,2024-10-15,et0,1.12
paris_land,2024-10-16,temperature,19.0
paris_land,2024-10-16,precipitation,6.0
paris_land,2024-10-16,et0,2.25
paris_land,2024-10-17,temperature,16.6
paris_land,2024-10-17,precipitation,12.5
paris_land,2024-10-17,et0,0.55
paris_land,2024-10-18,temperature,14.3
paris_land,2024-10-18,precipitation,7.7
paris_land,2024-10-18,et0,0.72
paris_land,2024-10-19,temperature,13.4
paris_land,2024-10-19,precipitation,2.7
paris_land,2024-10-19,et0,0.79
paris_land,2024-10-20,temperature,14.8
paris_land,2024-10-20,precipitation,0.7
paris_land,2024-10-20,et0,0.98
paris_land,2024-10-21,temperature,16.7
paris_land,2024-10-21,precipitation,1.6
paris_land,2024-10-21,et0,1.33
paris_land,2024-10-22,temperature,12.5
paris_land,2024-10-22,precipitation,0.0
paris_land,2024-10-22,et0,1.35
paris_land,2024-10-23,temperature,10.4
paris_land,2024-10-23,precipitation,0.0
paris_land,2024-10-23,et0,1.22
paris_land,2024-10-24,temperature,11.6
paris_land,2024-10-24,precipitation,0.0
paris_land,2024-10-24,et0,1.28
paris_land,2024-10-25,temperature,14.6
paris_land,2024-10-25,precipitation,2.0
paris_land,2024-10-25,et0,1.15
paris_land,2024-10-26,temperature,14.4
paris_land,2024-10-26,precipitation,5.1
paris_land,2024-10-26,et0,0.85
paris_land,2024-10-27,temperature,14.2
paris_land,2024-10-27,precipitation,2.8
paris_land,2024-10-27,et0,0.6
paris_land,2024-10-28,temperature,13.2
paris_land,2024-10-28,precipitation,0.0
paris_land,2024-10-28,et0,0.89
paris_land,2024-10-29,temperature,11.0
paris_land,2024-10-29,precipitation,0.0
paris_land,2024-10-29,et0,0.67
paris_land,2024-10-30,temperature,12.3
paris_land,2024-10-30,precipitation,0.0
paris_land,2024-10-30,et0,0.78
paris_land,2024-10-31,temperature,12.0
paris_land,2024-10-31,precipitation,0.0
paris_land,2024-10-31,et0,0.87
paris_land,2024-11-01,temperature,10.7
paris_land,2024-11-01,precipitation,0.0
paris_land,2024-11-01,et0,0.53
paris_land,2024-11-02,temperature,10.8
paris_land,2024-11-02,precipitation,0.7
paris_land,2024-11-02,et0,0.65
paris_land,2024-11-03,temperature,10.1
paris_land,2024-11-03,precipitation,0.0
paris_land,2024-11-03,et0,0.81
paris_land,2024-11-04,temperature,9.3
paris_land,2024-11-04,precipitation,0.0
paris_land,2024-11-04,et0,0.71
paris_land,2024-11-05,temperature,9.3
paris_land,2024-11-05,precipitation,0.0
paris_land,2024-11-05,et0,0.42
paris_land,2024-11-06,temperature,10.5
paris_land,2024-11-06,precipitation,0.0
paris_land,2024-11-06,et0,0.59
paris_land,2024-11-07,temperature,11.0
paris_land,2024-11-07,precipitation,0.0
paris_land,2024-11-07,et0,0.54
paris_land,2024-11-08,temperature,9.4
paris_land,2024-11-08,precipitation,0.0
paris_land,2024-11-08,et0,0.49
paris_land,2024-11-09,temperature,10.3
paris_land,2024-11-09,precipitation,0.0
paris_land,2024-11-09,et0,0.65
paris_land,2024-11-10,temperature,10.2
paris_land,2024-11-10,precipitation,0.5
paris_land,2024-11-10,et0,0.39
paris_land,2024-11-11,temperature,8.7
paris_land,2024-11-11,precipitation,0.5
paris_land,2024-11-11,et0,0.63
paris_land,2024-11-12,temperature,8.5
paris_land,2024-11-12,precipitation,2.1
paris_land,2024-11-12,et0,0.8
paris_land,2024-11-13,temperature,7.5
paris_land,2024-11-13,precipitation,0.0
paris_land,2024-11-13,et0,0.66
paris_land,2024-11-14,temperature,7.9
paris_land,2024-11-14,precipitation,0.0
paris_land,2024-11-14,et0,0.6
paris_land,2024-11-15,temperature,8.7
paris_land,2024-11-15,precipitation,0.1
paris_land,2024-11-15,et0,0.66
paris_land,2024-11-16,temperature,7.3
paris_land,2024-11-16,precipitation,0.0
paris_land,2024-11-16,et0,0.72
paris_land,2024-11-17,temperature,7.2
paris_land,2024-11-17,precipitation,1.0
paris_land,2024-11-17,et0,0.41
paris_land,2024-11-18,temperature,8.6
paris_land,2024-11-18,precipitation,4.3
paris_land,2024-11-18,et0,0.32
paris_land,2024-11-19,temperature,10.4
paris_land,2024-11-19,precipitation,24.4
paris_land,2024-11-19,et0,0.47
paris_land,2024-11-20,temperature,4.2
paris_land,2024-11-20,precipitation,3.1
paris_land,2024-11-20,et0,0.72
paris_land,2024-11-21,temperature,0.8
paris_land,2024-11-21,precipitation,10.4
paris_land,2024-11-21,et0,0.17
paris_land,2024-11-22,temperature,0.8
paris_land,2024-11-22,precipitation,0.6
paris_land,2024-11-22,et0,0.51
paris_land,2024-11-23,temperature,4.8
paris_land,2024-11-23,precipitation,0.0
paris_land,2024-11-23,et0,0.92
paris_land,2024-11-24,temperature,14.9
paris_land,2024-11-24,precipitation,0.0
paris_land,2024-11-24,et0,2.66
paris_land,2024-11-25,temperature,13.1
paris_land,2024-11-25,precipitation,8.8
paris_land,2024-11-25,et0,1.36
paris_land,2024-11-26,temperature,8.6
paris_land,2024-11-26,precipitation,3.4
paris_land,2024-11-26,et0,0.6
paris_land,2024-11-27,temperature,10.3
paris_land,2024-11-27,precipitation,8.7
paris_land,2024-11-27,et0,0.49
paris_land,2024-11-28,temperature,6.5
paris_land,2024-11-28,precipitation,0.0
paris_land,2024-11-28,et0,0.57
paris_land,2024-11-29,temperature,3.6
paris_land,2024-11-29,precipitation,0.0
paris_land,2024-11-29,et0,0.58
paris_land,2024-11-30,temperature,2.9
paris_land,2024-11-30,precipitation,0.0
paris_land,2024-11-30,et0,0.41
paris_land,2024-12-01,temperature,5.7
paris_land,2024-12-01,precipitation,0.0
paris_land,2024-12-01,et0,0.36
paris_land,2024-12-02,temperature,10.3
paris_land,2024-12-02,precipitation,0.5
paris_land,2024-12-02,et0,0.62
paris_land,2024-12-03,temperature,5.7
paris_land,2024-12-03,precipitation,1.0
paris_land,2024-12-03,et0,0.4
paris_land,2024-12-04,temperature,4.5
paris_land,2024-12-04,precipitation,0.0
paris_land,2024-12-04,et0,0.28
paris_land,2024-12-05,temperature,7.5
paris_land,2024-12-05,precipitation,3.4
paris_land,2024-12-05,et0,0.33
paris_land,2024-12-06,temperature,9.2
paris_land,2024-12-06,precipitation,2.3
paris_land,2024-12-06,et0,0.94
paris_land,2024-12-07,temperature,8.8
paris_land,2024-12-07,precipitation,7.8
paris_land,2024-12-07,et0,0.87
paris_land,2024-12-08,temperature,7.2
paris_land,2024-12-08,precipitation,5.6
paris_land,2024-12-08,et0,0.55
paris_land,2024-12-09,temperature,5.5
paris_land,2024-12-09,precipitation,1.3
paris_land,2024-12-09,et0,0.5
paris_land,2024-12-10,temperature,5.2
paris_land,2024-12-10,precipitation,0.2
paris_land,2024-12-10,et0,0.41
paris_land,2024-12-11,temperature,4.9
paris_land,2024-12-11,precipitation,0.0
paris_land,2024-12-11,et0,0.38
paris_land,2024-12-12,temperature,3.9
paris_land,2024-12-12,precipitation,0.0
paris_land,2024-12-12,et0,0.3
paris_land,2024-12-13,temperature,2.0
paris_land,2024-12-13,precipitation,0.0
paris_land,2024-12-13,et0,0.28
paris_land,2024-12-14,temperature,1.9
paris_land,2024-12-14,precipitation,0.1
paris_land,2024-12-14,et0,0.28
paris_land,2024-12-15,temperature,6.0
paris_land,2024-12-15,precipitation,0.0
paris_land,2024-12-15,et0,0.32
paris_land,2024-12-16,temperature,9.2
paris_land,2024-12-16,precipitation,0.0
paris_land,2024-12-16,et0,0.36
paris_land,2024-12-17,temperature,7.0
paris_land,2024-12-17,precipitation,0.0
paris_land,2024-12-17,et0,0.29
paris_land,2024-12-18,temperature,10.2
paris_land,2024-12-18,precipitation,1.4
paris_land,2024-12-18,et0,0.58
paris_land,2024-12-19,temperature,9.0
paris_land,2024-12-19,precipitation,4.5
paris_land,2024-12-19,et0,0.79
paris_land,2024-12-20,temperature,4.9
paris_land,2024-12-20,precipitation,0.1
paris_land,2024-12-20,et0,0.57
paris_land,2024-12-21,temperature,8.4
paris_land,2024-12-21,precipitation,4.8
paris_land,2024-12-21,et0,0.37
paris_land,2024-12-22,temperature,6.7
paris_land,2024-12-22,precipitation,18.7
paris_land,2024-12-22,et0,0.65
paris_land,2024-12-23,temperature,5.9
paris_land,2024-12-23,precipitation,0.1
paris_land,2024-12-23,et0,1.01
paris_land,2024-12-24,temperature,6.8
paris_land,2024-12-24,precipitation,1.1
paris_land,2024-12-24,et0,0.23
paris_land,2024-12-25,temperature,9.4
paris_land,2024-12-25,precipitation,0.0
paris_land,2024-12-25,et0,0.24
paris_land,2024-12-26,temperature,7.0
paris_land,2024-12-26,precipitation,0.0
paris_land,2024-12-26,et0,0.39
paris_land,2024-12-27,temperature,2.0
paris_land,2024-12-27,precipitation,0.0
paris_land,2024-12-27,et0,0.41
paris_land,2024-12-28,temperature,0.5
paris_land,2024-12-28,precipitation,0.0
paris_land,2024-12-28,et0,0.18
paris_land,2024-12-29,temperature,2.5
paris_land,2024-12-29,precipitation,0.0
paris_land,2024-12-29,et0,0.23
paris_land,2024-12-30,temperature,3.1
paris_land,2024-12-30,precipitation,0.1
paris_land,2024-12-30,et0,0.25
paris_land,2024-12-31,temperature,3.6
paris_land,2024-12-31,precipitation,0.0
paris_land,2024-12-31,et0,0.34
paris_land,2025-01-01,temperature,6.1
paris_land,2025-01-01,precipitation,0.0
paris_land,2025-01-01,et0,0.49
paris_land,2025-01-02,temperature,4.4
paris_land,2025-01-02,precipitation,22.7
paris_land,2025-01-02,et0,0.25
paris_land,2025-01-03,temperature,0.4
paris_land,2025-01-03,precipitation,0.0
paris_land,2025-01-03,et0,0.44
paris_land,2025-01-04,temperature,-0.7
paris_land,2025-01-04,precipitation,5.2
paris_land,2025-01-04,et0,0.46
paris_land,2025-01-05,temperature,9.4
paris_land,2025-01-05,precipitation,14.1
paris_land,2025-01-05,et0,0.6
paris_land,2025-01-06,temperature,9.7
paris_land,2025-01-06,precipitation,1.6
paris_land,2025-01-06,et0,1.18
paris_land,2025-01-07,temperature,5.0
paris_land,2025-01-07,precipitation,4.0
paris_land,2025-01-07,et0,0.88
paris_land,2025-01-08,temperature,6.0
paris_land,2025-01-08,precipitation,15.9
paris_land,2025-01-08,et0,0.25
paris_land,2025-01-09,temperature,6.3
paris_land,2025-01-09,precipitation,5.4
paris_land,2025-01-09,et0,0.48
paris_land,2025-01-10,temperature,3.4
paris_land,2025-01-10,precipitation,0.4
paris_land,2025-01-10,et0,0.38
paris_land,2025-01-11,temperature,0.9
paris_land,2025-01-11,precipitation,0.0
paris_land,2025-01-11,et0,0.31
paris_land,2025-01-12,temperature,1.5
paris_land,2025-01-12,precipitation,0.0
paris_land,2025-01-12,et0,0.3
paris_land,2025-01-13,temperature,0.5
paris_land,2025-01-13,precipitation,0.0
paris_land,2025-01-13,et0,0.52
paris_land,2025-01-14,temperature,-1.4
paris_land,2025-01-14,precipitation,0.0
paris_land,2025-01-14,et0,0.47
paris_land,2025-01-15,temperature,2.2
paris_land,2025-01-15,precipitation,0.2
paris_land,2025-01-15,et0,0.22
paris_land,2025-01-16,temperature,3.4
paris_land,2025-01-16,precipitation,0.0
paris_land,2025-01-16,et0,0.36
paris_land,2025-01-17,temperature,0.8
paris_land,2025-01-17,precipitation,0.0
paris_land,2025-01-17,et0,0.33
paris_land,2025-01-18,temperature,0.5
paris_land,2025-01-18,precipitation,0.0
paris_land,2025-01-18,et0,0.27
paris_land,2025-01-19,temperature,-0.3
paris_land,2025-01-19,precipitation,0.1
paris_land,2025-01-19,et0,0.26
paris_land,2025-01-20,temperature,-0.5
paris_land,2025-01-20,precipitation,0.1
paris_land,2025-01-20,et0,0.29
paris_land,2025-01-21,temperature,0.2
paris_land,2025-01-21,precipitation,0.0
paris_land,2025-01-21,et0,0.42
paris_land,2025-01-22,temperature,4.8
paris_land,2025-01-22,precipitation,13.8
paris_land,2025-01-22,et0,0.28
paris_land,2025-01-23,temperature,6.1
paris_land,2025-01-23,precipitation,3.1
paris_land,2025-01-23,et0,0.64
paris_land,2025-01-24,temperature,9.3
paris_land,2025-01-24,precipitation,4.7
paris_land,2025-01-24,et0,0.92
paris_land,2025-01-25,temperature,9.8
paris_land,2025-01-25,precipitation,11.2
paris_land,2025-01-25,et0,0.56
paris_land,2025-01-26,temperature,5.0
paris_land,2025-01-26,precipitation,3.2
paris_land,2025-01-26,et0,0.62
paris_land,2025-01-27,temperature,9.7
paris_land,2025-01-27,precipitation,3.6
paris_land,2025-01-27,et0,1.23
paris_land,2025-01-28,temperature,7.9
paris_land,2025-01-28,precipitation,4.5
paris_land,2025-01-28,et0,0.93
paris_land,2025-01-29,temperature,7.2
paris_land,2025-01-29,precipitation,9.7
paris_land,2025-01-29,et0,0.47
paris_land,2025-01-30,temperature,6.1
paris_land,2025-01-30,precipitation,3.7
paris_land,2025-01-30,et0,0.49
paris_land,2025-01-31,temperature,2.3
paris_land,2025-01-31,precipitation,4.8
paris_land,2025-01-31,et0,0.29
paris_land,2025-02-01,temperature,2.2
paris_land,2025-02-01,precipitation,0.0
paris_land,2025-02-01,et0,0.76
paris_land,2025-02-02,temperature,1.2
paris_land,2025-02-02,precipitation,0.0
paris_land,2025-02-02,et0,0.74
paris_land,2025-02-03,temperature,1.3
paris_land,2025-02-03,precipitation,0.0
paris_land,2025-02-03,et0,0.46
paris_land,2025-02-04,temperature,1.3
paris_land,2025-02-04,precipitation,0.0
paris_land,2025-02-04,et0,0.43
paris_land,2025-02-05,temperature,4.5
paris_land,2025-02-05,precipitation,0.0
paris_land,2025-02-05,et0,0.47
paris_land,2025-02-06,temperature,3.3
paris_land,2025-02-06,precipitation,0.2
paris_land,2025-02-06,et0,0.49
paris_land,2025-02-07,temperature,3.9
paris_land,2025-02-07,precipitation,0.9
paris_land,2025-02-07,et0,0.67
paris_land,2025-02-08,temperature,5.7
paris_land,2025-02-08,precipitation,2.2
paris_land,2025-02-08,et0,0.75
paris_land,2025-02-09,temperature,4.7
paris_land,2025-02-09,precipitation,5.4
paris_land,2025-02-09,et0,0.54
paris_land,2025-02-10,temperature,4.2
paris_land,2025-02-10,precipitation,8.5
paris_land,2025-02-10,et0,0.33
paris_land,2025-02-11,temperature,4.1
paris_land,2025-02-11,precipitation,0.0
paris_land,2025-02-11,et0,0.57
paris_land,2025-02-12,temperature,3.3
paris_land,2025-02-12,precipitation,0.4
paris_land,2025-02-12,et0,0.41
paris_land,2025-02-13,temperature,4.5
paris_land,2025-02-13,precipitation,0.1
paris_land,2025-02-13,et0,0.82
paris_land,2025-02-14,temperature,1.6
paris_land,2025-02-14,precipitation,0.0
paris_land,2025-02-14,et0,0.97
paris_land,2025-02-15,temperature,0.6
paris_land,2025-02-15,precipitation,0.0
paris_land,2025-02-15,et0,0.82
paris_land,2025-02-16,temperature,1.7
paris_land,2025-02-16,precipitation,0.0
paris_land,2025-02-16,et0,1.0
paris_land,2025-02-17,temperature,1.8
paris_land,2025-02-17,precipitation,0.0
paris_land,2025-02-17,et0,1.03
paris_land,2025-02-18,temperature,2.8
paris_land,2025-02-18,precipitation,0.0
paris_land,2025-02-18,et0,1.19
paris_land,2025-02-19,temperature,4.9
paris_land,2025-02-19,precipitation,0.0
paris_land,2025-02-19,et0,0.88
paris_land,2025-02-20,temperature,9.6
paris_land,2025-02-20,precipitation,1.5
paris_land,2025-02-20,et0,0.62
paris_land,2025-02-21,temperature,12.0
paris_land,2025-02-21,precipitation,0.1
paris_land,2025-02-21,et0,1.14
paris_land,2025-02-22,temperature,10.7
paris_land,2025-02-22,precipitation,6.0
paris_land,2025-02-22,et0,0.89
paris_land,2025-02-23,temperature,8.9
paris_land,2025-02-23,precipitation,0.0
paris_land,2025-02-23,et0,1.59
paris_land,2025-02-24,temperature,10.3
paris_land,2025-02-24,precipitation,3.1
paris_land,2025-02-24,et0,0.85
paris_land,2025-02-25,temperature,8.0
paris_land,2025-02-25,precipitation,18.3
paris_land,2025-02-25,et0,0.34
paris_land,2025-02-26,temperature,7.0
paris_land,2025-02-26,precipitation,2.6
paris_land,2025-02-26,et0,1.21
paris_land,2025-02-27,temperature,6.0
paris_land,2025-02-27,precipitation,0.4
paris_land,2025-02-27,et0,1.27
paris_land,2025-02-28,temperature,5.0
paris_land,2025-02-28,precipitation,0.5
paris_land,2025-02-28,et0,1.08
paris_land,2025-03-01,temperature,3.7
paris_land,2025-03-01,precipitation,0.0
paris_land,2025-03-01,et0,1.01
paris_land,2025-03-02,temperature,4.5
paris_land,2025-03-02,precipitation,0.0
paris_land,2025-03-02,et0,1.53
paris_land,2025-03-03,temperature,4.7
paris_land,2025-03-03,precipitation,0.0
paris_land,2025-03-03,et0,1.59
paris_land,2025-03-04,temperature,5.7
paris_land,2025-03-04,precipitation,0.0
paris_land,2025-03-04,et0,1.4
paris_land,2025-03-05,temperature,7.6
paris_land,2025-03-05,precipitation,0.0
paris_land,2025-03-05,et0,1.84
paris_land,2025-03-06,temperature,9.2
paris_land,2025-03-06,precipitation,0.0
paris_land,2025-03-06,et0,2.09
paris_land,2025-03-07,temperature,10.6
paris_land,2025-03-07,precipitation,0.0
paris_land,2025-03-07,et0,2.11
paris_land,2025-03-08,temperature,11.6
paris_land,2025-03-08,precipitation,0.0
paris_land,2025-03-08,et0,2.38
paris_land,2025-03-09,temperature,12.1
paris_land,2025-03-09,precipitation,0.0
paris_land,2025-03-09,et0,1.86
paris_land,2025-03-10,temperature,10.6
paris_land,2025-03-10,precipitation,3.3
paris_land,2025-03-10,et0,0.89
paris_land,2025-03-11,temperature,7.1
paris_land,2025-03-11,precipitation,0.5
paris_land,2025-03-11,et0,1.1
paris_land,2025-03-12,temperature,4.9
paris_land,2025-03-12,precipitation,2.3
paris_land,2025-03-12,et0,0.94
paris_land,2025-03-13,temperature,4.4
paris_land,2025-03-13,precipitation,1.6
paris_land,2025-03-13,et0,1.24
paris_land,2025-03-14,temperature,3.1
paris_land,2025-03-14,precipitation,0.7
paris_land,2025-03-14,et0,1.1
paris_land,2025-03-15,temperature,3.8
paris_land,2025-03-15,precipitation,0.2
paris_land,2025-03-15,et0,1.46
paris_land,2025-03-16,temperature,5.8
paris_land,2025-03-16,precipitation,0.0
paris_land,2025-03-16,et0,1.6
paris_land,2025-03-17,temperature,5.8
paris_land,2025-03-17,precipitation,0.0
paris_land,2025-03-17,et0,2.17
paris_land,2025-03-18,temperature,6.5
paris_land,2025-03-18,precipitation,0.0
paris_land,2025-03-18,et0,2.33
paris_land,2025-03-19,temperature,10.2
paris_land,2025-03-19,precipitation,0.0
paris_land,2025-03-19,et0,2.45
paris_land,2025-03-20,temperature,11.5
paris_land,2025-03-20,precipitation,0.0
paris_land,2025-03-20,et0,2.54
paris_land,2025-03-21,temperature,13.5
paris_land,2025-03-21,precipitation,2.1
paris_land,2025-03-21,et0,2.48
paris_land,2025-03-22,temperature,12.7
paris_land,2025-03-22,precipitation,10.0
paris_land,2025-03-22,et0,1.58
paris_land,2025-03-23,temperature,9.9
paris_land,2025-03-23,precipitation,1.1
paris_land,2025-03-23,et0,1.52
paris_land,2025-03-24,temperature,10.8
paris_land,2025-03-24,precipitation,0.5
paris_land,2025-03-24,et0,2.01
paris_land,2025-03-25,temperature,10.4
paris_land,2025-03-25,precipitation,0.0
paris_land,2025-03-25,et0,1.76
paris_land,2025-03-26,temperature,10.1
paris_land,2025-03-26,precipitation,0.4
paris_land,2025-03-26,et0,1.48
paris_land,2025-03-27,temperature,8.8
paris_land,2025-03-27,precipitation,0.0
paris_land,2025-03-27,et0,2.46
paris_land,2025-03-28,temperature,7.8
paris_land,2025-03-28,precipitation,2.1
paris_land,2025-03-28,et0,1.23
paris_land,2025-03-29,temperature,8.9
paris_land,2025-03-29,precipitation,1.5
paris_land,2025-03-29,et0,2.59
paris_land,2025-03-30,temperature,9.7
paris_land,2025-03-30,precipitation,0.1
paris_land,2025-03-30,et0,1.87
paris_land,2025-03-31,temperature,9.1
paris_land,2025-03-31,precipitation,0.0
paris_land,2025-03-31,et0,2.56
paris_land,2025-04-01,temperature,9.0
paris_land,2025-04-01,precipitation,0.0
paris_land,2025-04-01,et0,3.0
paris_land,2025-04-02,temperature,10.9
paris_land,2025-04-02,precipitation,0.0
paris_land,2025-04-02,et0,3.3
paris_land,2025-04-03,temperature,13.5
paris_land,2025-04-03,precipitation,0.0
paris_land,2025-04-03,et0,3.24
paris_land,2025-04-04,temperature,15.6
paris_land,2025-04-04,precipitation,0.1
paris_land,2025-04-04,et0,3.59
paris_land,2025-04-05,temperature,15.6
paris_land,2025-04-05,precipitation,0.0
paris_land,2025-04-05,et0,3.83
paris_land,2025-04-06,temperature,12.7
paris_land,2025-04-06,precipitation,0.0
paris_land,2025-04-06,et0,3.71
paris_land,2025-04-07,temperature,10.1
paris_land,2025-04-07,precipitation,0.0
paris_land,2025-04-07,et0,3.52
paris_land,2025-04-08,temperature,11.2
paris_land,2025-04-08,precipitation,0.0
paris_land,2025-04-08,et0,3.38
paris_land,2025-04-09,temperature,12.1
paris_land,2025-04-09,precipitation,0.0
paris_land,2025-04-09,et0,3.71
paris_land,2025-04-10,temperature,10.8
paris_land,2025-04-10,precipitation,0.0
paris_land,2025-04-10,et0,3.32
paris_land,2025-04-11,temperature,13.5
paris_land,2025-04-11,precipitation,0.0
paris_land,2025-04-11,et0,3.85
paris_land,2025-04-12,temperature,14.2
paris_land,2025-04-12,precipitation,3.0
paris_land,2025-04-12,et0,3.21
paris_land,2025-04-13,temperature,14.0
paris_land,2025-04-13,precipitation,3.0
paris_land,2025-04-13,et0,2.59
paris_land,2025-04-14,temperature,13.3
paris_land,2025-04-14,precipitation,0.0
paris_land,2025-04-14,et0,2.87
paris_land,2025-04-15,temperature,14.0
paris_land,2025-04-15,precipitation,2.6
paris_land,2025-04-15,et0,2.49
paris_land,2025-04-16,temperature,10.9
paris_land,2025-04-16,precipitation,0.0
paris_land,2025-04-16,et0,2.45
paris_land,2025-04-17,temperature,11.5
paris_land,2025-04-17,precipitation,0.0
paris_land,2025-04-17,et0,2.8
paris_land,2025-04-18,temperature,12.3
paris_land,2025-04-18,precipitation,0.0
paris_land,2025-04-18,et0,3.77
paris_land,2025-04-19,temperature,13.5
paris_land,2025-04-19,precipitation,2.8
paris_land,2025-04-19,et0,3.32
paris_land,2025-04-20,temperature,12.9
paris_land,2025-04-20,precipitation,5.2
paris_land,2025-04-20,et0,2.49
paris_land,2025-04-21,temperature,11.9
paris_land,2025-04-21,precipitation,4.3
paris_land,2025-04-21,et0,1.73
paris_land,2025-04-22,temperature,12.1
paris_land,2025-04-22,precipitation,0.4
paris_land,2025-04-22,et0,2.68
paris_land,2025-04-23,temperature,11.0
paris_land,2025-04-23,precipitation,9.3
paris_land,2025-04-23,et0,1.84
paris_land,2025-04-24,temperature,12.1
paris_land,2025-04-24,precipitation,1.1
paris_land,2025-04-24,et0,2.56
paris_land,2025-04-25,temperature,11.4
paris_land,2025-04-25,precipitation,0.5
paris_land,2025-04-25,et0,1.99
paris_land,2025-04-26,temperature,13.3
paris_land,2025-04-26,precipitation,0.2
paris_land,2025-04-26,et0,3.45
paris_land,2025-04-27,temperature,15.3
paris_land,2025-04-27,precipitation,0.3
paris_land,2025-04-27,et0,3.7
paris_land,2025-04-28,temperature,16.7
paris_land,2025-04-28,precipitation,0.0
paris_land,2025-04-28,et0,4.52
paris_land,2025-04-29,temperature,18.9
paris_land,2025-04-29,precipitation,0.0
paris_land,2025-04-29,et0,5.29
paris_land,2025-04-30,temperature,21.1
paris_land,2025-04-30,precipitation,0.0
paris_land,2025-04-30,et0,5.32
paris_land,2025-05-01,temperature,22.1
paris_land,2025-05-01,precipitation,0.0
paris_land,2025-05-01,et0,5.66
paris_land,2025-05-02,temperature,22.5
paris_land,2025-05-02,precipitation,0.0
paris_land,2025-05-02,et0,5.17
paris_land,2025-05-03,temperature,19.1
paris_land,2025-05-03,precipitation,9.2
paris_land,2025-05-03,et0,3.68
paris_land,2025-05-04,temperature,12.4
paris_land,2025-05-04,precipitation,1.2
paris_land,2025-05-04,et0,3.18
paris_land,2025-05-05,temperature,10.2
paris_land,2025-05-05,precipitation,0.0
paris_land,2025-05-05,et0,3.09
paris_land,2025-05-06,temperature,11.1
paris_land,2025-05-06,precipitation,0.2
paris_land,2025-05-06,et0,3.35
paris_land,2025-05-07,temperature,11.8
paris_land,2025-05-07,precipitation,0.0
paris_land,2025-05-07,et0,2.94
paris_land,2025-05-08,temperature,13.2
paris_land,2025-05-08,precipitation,0.1
paris_land,2025-05-08,et0,3.81
paris_land,2025-05-09,temperature,14.7
paris_land,2025-05-09,precipitation,0.0
paris_land,2025-05-09,et0,4.45
paris_land,2025-05-10,temperature,17.0
paris_land,2025-05-10,precipitation,0.0
paris_land,2025-05-10,et0,5.16
paris_land,2025-05-11,temperature,17.7
paris_land,2025-05-11,precipitation,4.5
paris_land,2025-05-11,et0,4.29
paris_land,2025-05-12,temperature,15.7
paris_land,2025-05-12,precipitation,1.7
paris_land,2025-05-12,et0,3.13
paris_land,2025-05-13,temperature,15.4
paris_land,2025-05-13,precipitation,6.9
paris_land,2025-05-13,et0,3.17
paris_land,2025-05-14,temperature,17.9
paris_land,2025-05-14,precipitation,0.1
paris_land,2025-05-14,et0,4.63
